一剪梅,宋,李清照,红藕香残玉簟秋，轻解罗裳，独上兰舟，云中谁寄锦书来，雁字回时，月满西楼，花自飘零水自流，一种相思，两处闲愁，此情无计可消除，才下眉头，却上心头
江南春,唐,杜牧,千里莺啼绿映红，水村山郭酒旗风，南朝四百八十寺，多少楼台烟雨中
江南曲,唐,李益,嫁得瞿塘贾，朝朝误妾期，早知潮有信，嫁与弄潮儿
江南,汉,汉乐府,江南可采莲，莲叶何田田，鱼戏莲叶间，鱼戏莲叶东，鱼戏莲叶西，鱼戏莲叶南，鱼戏莲叶北
江南逢李龟年,唐,杜甫,岐王宅里寻常见，崔九堂前几度闻，正是江南好风景，落花时节又逢君
江城子乙卯正月二十日夜记梦,宋,苏轼,十年生死两茫茫，不思量，自难忘，千里孤坟，无处话凄凉，纵使相逢应不识，尘满面，鬓如霜，夜来幽梦忽还乡，小轩窗，正梳妆，相顾无言，惟有泪千行，料得年年肠断处，明月夜，短松冈
江城子,宋,苏轼,十年生死两茫茫，不思量，自难忘，千里孤坟，无处话凄凉，纵使相逢应不识，尘满面，鬓如霜，夜来幽梦忽还乡，小轩窗，正梳妆，相顾无言，惟有泪千行，料得年年肠断处，明月夜，短松冈
江城子密州出猎,宋,苏轼,老夫聊发少年狂，左牵黄右擎苍，锦帽貂裘，千骑卷平冈，为报倾城随太守，亲射虎看孙郎，酒酣胸胆尚开张，鬓微霜又何妨，持节云中，何日遣冯唐，会挽雕弓如满月，西北望射天狼
江城子画楼帘暮卷新晴,宋,卢祖皋,画楼帘幕卷新晴，掩银屏，晓寒轻，坠粉飘香，日日唤愁生，暗数十年湖上路，能几度，著娉婷，年华空自感飘零，拥春酲，对谁醒，天阔云间，无处觅箫声，载酒买花年少事，浑不似，旧心情
江城子示表侄刘国华,宋,吴潜,家园十亩屋头边，正春妍，酿花天，杨柳多情，拂拂带轻烟，别馆闲亭随分有，时策杖，小盘旋，采山钓水美而鲜，饮中仙，醉中禅，闲处光阴，赢得日高眠，一品高官人道好，多少事，碎心田
江城子西城杨柳弄春柔,宋,秦观,西城杨柳弄春柔，动离忧，泪难收，犹记多情，曾为系归舟，碧野朱桥当日事，人不见，水空流，韶华不为少年留，恨悠悠，几时休，飞絮落花时候，一登楼，便做春江都是泪，流不尽，许多愁
江州重别薛六柳八二员外,唐,刘长卿,生涯岂料承优诏，世事空知学醉歌，江上月明胡雁过，淮南木落楚山多，寄身且喜沧洲近，顾影无如白发何，今日龙钟人共弃，愧君犹遣慎风波
江畔独步寻花其六,唐,杜甫,黄四娘家花满蹊，千朵万朵压枝低，留连戏蝶时时舞，自在娇莺恰恰啼
江畔独步寻花,唐,杜甫,黄四娘家花满蹊，千朵万朵压枝低，留连戏蝶时时舞，自在娇莺恰恰啼
江畔独步寻花其五,唐,杜甫,黄师塔前江水东，春光懒困倚微风，桃花一簇开无主，可爱深红爱浅红
江神子杏花村馆酒旗风,宋,谢逸,杏花村馆酒旗风，水溶溶，扬残红，野渡舟横，杨柳绿阴浓，望断江南山色远，人不见，草连空，夕阳楼外晚烟笼，粉香融，淡眉峰，记得年时，相见画屏中，只有关山今夜月，千里外，素光同
江雪,唐,柳宗元,千山鸟飞绝，万径人踪灭，孤舟蓑笠翁，独钓寒江雪
池上,唐,白居易,小娃撑小艇，偷采白莲回，不解藏踪迹，浮萍一道开
沁园春答九华叶贤良,宋,刘克庄,一卷阴符，二石硬弓，百斤宝刀，更玉花骢喷，鸣鞭电抹，乌丝阑展，醉墨龙跳，牛角书生，虬髯豪客，谈笑皆堪折简招，依稀记，曾请缨系粤，草檄征辽，当年目视云霄，谁信道凄凉今折腰，怅燕然未勒，南归草草，长安不见，北望迢迢，老去胸中，有些磊块，歌罢犹须著酒浇，休休也，但帽边鬓改，镜里颜凋
沁园春长沙,现代,毛泽东,独立寒秋，湘江北去，橘子洲头，看万山红遍，层林尽染，漫江碧透，百舸争流，鹰击长空，鱼翔浅底，万类霜天竞自由，怅寥廓，问苍茫大地，谁主沉浮，携来百侣曾游，忆往昔峥嵘岁月稠，恰同学少年，风华正茂，书生意气，挥斥方遒，指点江山，激扬文字，粪土当年万户侯，曾记否，到中流击水，浪遏飞舟
没蕃故人,唐,张籍,前年伐月支，城下没全师，蕃汉断消息，死生长别离，无人收废帐，归马识残旗，欲祭疑君在，天涯哭此时
泊秦淮,唐,杜牧,烟笼寒水月笼沙，夜泊秦淮近酒家，商女不知亡国恨，隔江犹唱后庭花
泊船瓜洲,宋,王安石,京口瓜洲一水间，钟山只隔数重山，春风又绿江南岸，明月何时照我还
洛阳女儿行,唐,王维,洛阳女儿对门居，才可颜容十五余，良人玉勒乘骢马，侍女金盘脍鲤鱼，画阁朱楼尽相望，红桃绿柳垂檐向，罗帷送上七香车，宝扇迎归九华帐，狂夫富贵在青春，意气骄奢剧季伦，自怜碧玉亲教舞，不惜珊瑚持与人，春窗曙灭九微火，九微片片飞花琐，戏罢曾无理曲时，妆成祗是熏香坐，城中相识尽繁华，日夜经过赵李家，谁怜越女颜如玉，贫贱江头自浣纱
洞仙歌雪云散尽,宋,李元膺,一年春物，惟梅柳间意味最深，至莺花烂漫时，则春已衰迟，使人无复新意，予作洞仙歌，使探春者歌之，无后时之悔，雪云散尽，放晓晴池院，杨柳于人便青眼，更风流多处，一点梅心，相映远，约略颦轻笑浅，一年春好处，不在浓芳，小艳疏香最娇软，到清明时候，百紫千红，花正乱，已失春风一半，早占取韶光共追游，但莫管春寒，醉红自暖
浣溪沙一向年光有限身,宋,晏殊,一向年光有限身，等闲离别易销魂，酒筵歌席莫辞频，满目山河空念远，落花风雨更伤春，不如怜取眼前人
浣溪沙一曲新词酒一杯,宋,晏殊,一曲新词酒一杯，去年天气旧亭台，夕阳西下几时回，无可奈何花落去，似曾相识燕归来，小园香径独徘徊
浣溪沙五两竿头风欲平,五代,佚名,五两竿头风欲平，长风举棹觉船轻，柔橹不施停却棹，是船行，满眼风波多闪烁，看山恰似走来迎，仔细看山山不动，是船行
浣溪沙,宋,晏殊,一曲新词酒一杯，去年天气旧亭台，夕阳西下几时回，无可奈何花落去，似曾相识燕归来，小园香径独徘徊
浣溪沙游蕲水清泉寺,宋,苏轼,山下兰芽短浸溪，松间沙路净无泥，潇潇暮雨子规啼，谁道人生无再少，门前流水尚能西，休将白发唱黄鸡
浣溪沙漠漠轻寒上小楼,宋,秦观,漠漠轻寒上小楼，晓阴无赖似穷秋，淡烟流水画屏幽，自在飞花轻似梦，无边丝雨细如愁，宝帘闲挂小银钩
浣溪沙簌簌衣巾落枣花,宋,苏轼,簌簌衣巾落枣花，村南村北响缲车，牛衣古柳卖黄瓜，酒困路长惟欲睡，日高人渴漫思茶，敲门试问野人家
浣溪沙红蓼渡头秋正雨,唐,薛昭蕴,红蓼渡头秋正雨，印沙鸥迹自成行，整鬟飘袖野风香，不语含嚬深浦里，几回愁煞棹船郎，燕归帆尽水茫茫
浣溪沙蓼岸风多橘柚香,五代,孙光宪,蓼岸风多橘柚香，江边一望楚天长，片帆烟际闪孤光，目送征鸿飞杳杳，思随流水去茫茫，兰红波碧忆潇湘
浣溪沙门隔花深梦旧游,宋,吴文英,门隔花深梦旧游，夕阳无语燕归愁，玉纤香动小帘钩，落絮无声春堕泪，行云有影月含羞，东风临夜冷于秋
浪淘沙九曲黄河万里沙,唐,刘禹锡,九曲黄河万里沙，浪淘风簸自天涯，如今直上银河去，同到牵牛织女家
浪淘沙令伊吕两衰翁,宋,王安石,伊吕两衰翁，历遍穷通，一为钓叟一耕佣，若使当时身不遇，老了英雄，汤武偶相逢，风虎云龙，兴王只在笑谈中，直至如今千载后，谁与争功
浪淘沙令帘外雨潺潺,五代,李煜,帘外雨潺潺，春意阑珊，罗衾不耐五更寒，梦里不知身是客，一晌贪欢，独自莫凭栏，无限江山，别时容易见时难，流水落花春去也，天上人间
浪淘沙借问江潮与海水,唐,白居易,借问江潮与海水，何似君情与妾心，相恨不如潮有信，相思始觉海非深
浪淘沙,唐,刘禹锡,九曲黄河万里沙，浪淘风簸自天涯，如今直上银河去，同到牵牛织女家
浪淘沙把酒祝东风,宋,欧阳修,把酒祝东风，且共从容，垂杨紫陌洛城东，总是当时携手处，游遍芳丛，聚散苦匆匆，此恨无穷，今年花胜去年红，可惜明年花更好，知与谁同
浪淘沙莫上玉楼看,宋,韩疁,莫上玉楼看，花雨斑斑，四垂罗幕护朝寒，燕子不知人去也，飞认阑干，回首几关山，后会应难，相逢祗有梦魂间，可奈梦随春漏短，不到江南
海棠,宋,苏轼,东风袅袅泛崇光，香雾空蒙月转廊，只恐夜深花睡去，故烧高烛照红妆
涉江采芙蓉,汉,佚名,涉江采芙蓉，兰泽多芳草，采之欲遗谁，所思在远道，还顾望旧乡，长路漫浩浩，同心而离居，忧伤以终老
淮上喜会梁州故人,唐,韦应物,江汉曾为客，相逢每醉还，浮云一别后，流水十年间，欢笑情如旧，萧疏鬓已斑，何因不归去，淮上有秋山
清平乐候蛩凄断,宋,张炎,候蛩凄断，人语西风岸，月落沙平江似练，望尽芦花无雁，暗教愁损兰成，可怜夜夜关情，只有一枝梧叶，不知多少秋声
清平乐别来春半,五代,李煜,别来春半，触目柔肠断，砌下落梅如雪乱，拂了一身还满，雁来音信无凭，路遥归梦难成，离恨恰如春草，更行更远还生
清平乐宫怨,宋,黄升,珠帘寂寂，愁背银缸泣，记得少年初选入，三十六宫第一，当年掌上承恩，而今冷落长门，又是羊车过也，月明花落黄昏
清平乐年年雪里,宋,李清照,年年雪里，常插梅花醉，挼尽梅花无好意，赢得满衣清泪，今年海角天涯，萧萧两鬓生华，看取晚来风势，故应难看梅花
清平乐春归何处,宋,黄庭坚,春归何处，寂寞无行路，若有人知春去处，唤取归来同住，春无踪迹谁知，除非问取黄鹂，百啭无人能解，因风飞过蔷薇
清平乐春晚,宋,王安国,留春不住，费尽莺儿语，满地残红宫锦污，昨夜南园风雨，小怜初上琵琶，晓来思绕天涯，不肯画堂朱户，春风自在杨花
清平乐村居,宋,辛弃疾,茅檐低小，溪上青青草，醉里吴音相媚好，白发谁家翁媪，大儿锄豆溪东，中儿正织鸡笼，最喜小儿亡赖，溪头卧剥莲蓬
清平乐留人不住,宋,晏几道,留人不住，醉解兰舟去，一棹碧涛春水路，过尽晓莺啼处，渡头杨柳青青，枝枝叶叶离情，此后锦书休寄，画楼云雨无凭
清平乐留春不住,宋,王安国,留春不住，费尽莺儿语，满地残红宫锦污，昨夜南园风雨，小怜初上琵琶，晓来思绕天涯，不肯画堂朱户，春风自在杨花
清平乐红笺小字,宋,晏殊,红笺小字，说尽平生意，鸿雁在云鱼在水，惆怅此情难寄，斜阳独倚西楼，遥山恰对帘钩，人面不知何处，绿波依旧东流
清平乐雨晴烟晚,五代,冯延巳,雨晴烟晚，绿水新池满，双燕飞来垂柳院，小阁画帘高卷，黄昏独倚朱阑，西南新月眉弯，砌下落花风起，罗衣特地春寒
清平调其一,唐,李白,云想衣裳花想容，春风拂槛露华浓，若非群玉山头见，会向瑶台月下逢
清平调其二,唐,李白,一枝红艳露凝香，云雨巫山枉断肠，借问汉宫谁得似，可怜飞燕倚新妆
清平调名花倾国两相欢,唐,李白,名花倾国两相欢，常得君王带笑看，解释春风无限恨，沉香亭北倚栏杆
清平调,唐,李白,云想衣裳花想容，春风拂槛露华浓，若非群玉山头见，会向瑶台月下逢
清明,唐,杜牧,清明时节雨纷纷，路上行人欲断魂，借问酒家何处有，牧童遥指杏花村
清明日宴梅道士房,唐,孟浩然,林卧愁春尽，开轩览物华，忽逢青鸟使，邀入赤松家，金灶初开火，仙桃正发花，童颜若可驻，何惜醉流霞
渔家傲,宋,李清照,天接云涛连晓雾，星河欲转千帆舞，仿佛梦魂归帝所，闻天语，殷勤问我归何处，我报路长嗟日暮，学诗谩有惊人句，九万里风鹏正举，风休住，蓬舟吹取三山去
渔家傲小雨纤纤风细细,宋,朱服,小雨纤纤风细细，万家杨柳青烟里，恋树湿花飞不起，愁无比，和春付与西流水，九十光阴能有几，金龟解尽留无计，寄语东城沽酒市，拚一醉，而今乐事他年泪
渔家傲平岸小桥千嶂抱,宋,王安石,平岸小桥千嶂抱，柔蓝一水萦花草，茅屋数间窗窈窕，尘不到，时时自有春风扫，午枕觉来闻语鸟，欹眠似听朝鸡早，忽忆故人今总老，贪梦好，茫然忘了邯郸道
渔家傲秋思,宋,范仲淹,塞下秋来风景异，衡阳雁去无留意，四面边声连角起，千嶂里，长烟落日孤城闭，浊酒一杯家万里，燕然未勒归无计，羌管悠悠霜满地，人不寐，将军白发征夫泪
渔家傲花底忽闻敲两桨,宋,欧阳修,花底忽闻敲两桨，逡巡女伴来寻访，酒盏旋将荷叶当，莲舟荡，时时盏里生红浪，花气酒香清厮酿，花腮酒面红相向，醉倚绿阴眠一饷，惊起望，船头阁在沙滩上
渔家傲近日门前溪水涨,宋,欧阳修,近日门前溪水涨，郎船几度偷相访，船小难开红斗帐，无计向，合欢影里空惆怅，愿妾身为红菡萏，年年生在秋江上，重愿郎为花底浪，无隔障，随风逐雨长来往
渔歌子,唐,张志和,西塞山前白鹭飞，桃花流水鳜鱼肥，青箬笠绿蓑衣，斜风细雨不须归
渔歌子西塞山前白鹭飞,唐,张志和,西塞山前白鹭飞，桃花流水鳜鱼肥，青箬笠绿蓑衣，斜风细雨不须归
渔翁,唐,柳宗元,渔翁夜傍西岩宿，晓汲清湘燃楚竹，烟销日出不见人，欸乃一声山水绿，回看天际下中流，岩上无心云相逐
渡汉江,唐,宋之问,岭外音书断，经冬复历春，近乡情更怯，不敢问来人
渡荆门送别,唐,李白,渡远荆门外，来从楚国游，山随平野尽，江入大荒流，月下飞天镜，云生结海楼，仍怜故乡水，万里送行舟
渭城曲,唐,王维,渭城朝雨浥轻尘，客舍青青柳色新，劝君更尽一杯酒，西出阳关无故人
渭川田家,唐,王维,斜阳照墟落，穷巷牛羊归，野老念牧童，倚杖候荆扉，雉雊麦苗秀，蚕眠桑叶稀，田夫荷锄至，相见语依依，即此羡闲逸，怅然吟式微
游园不值,宋,叶绍翁,应怜屐齿印苍苔，小扣柴扉久不开，春色满园关不住，一枝红杏出墙来
游子吟,唐,孟郊,慈母手中线，游子身上衣，临行密密缝，意恐迟迟归，谁言寸草心，报得三春晖
游山西村,宋,陆游,莫笑农家腊酒浑，丰年留客足鸡豚，山重水复疑无路，柳暗花明又一村，箫鼓追随春社近，衣冠简朴古风存，从今若许闲乘月，拄杖无时夜叩门
湘春夜月近清明,宋,黄孝迈,近清明，翠禽枝上消魂，可惜一片清歌，都付与黄昏，欲共柳花低诉，怕柳花轻薄，不解伤春，念楚乡旅宿，柔情别绪，谁与温存，空樽夜泣，青山不语，残月当门，翠玉楼前，惟是有，一波湘水，摇荡湘云，天长梦短，问甚时，重见桃根，这次第，算人间没个并刀，剪断心上愁痕
溪居,唐,柳宗元,久为簪组累，幸此南夷谪，闲依农圃邻，偶似山林客，晓耕翻露草，夜榜响溪石，来往不逢人，长歌楚天碧
滁州西涧,唐,韦应物,独怜幽草涧边生，上有黄鹂深树鸣，春潮带雨晚来急，野渡无人舟自横
滕王阁序,唐,王勃,豫章故郡，洪都新府，星分翼轸，地接衡庐，襟三江而带五湖，控蛮荆而引瓯越，物华天宝，龙光射牛斗之墟，人杰地灵，徐孺下陈蕃之榻，雄州雾列，俊采星驰，台隍枕夷夏之交，宾主尽东南之美，都督阎公之雅望，棨戟遥临，宇文新州之懿范，襜帷暂驻，十旬休假，胜友如云，千里逢迎，高朋满座，腾蛟起凤，孟学士之词宗，紫电青霜，王将军之武库，家君作宰，路出名区，童子何知，躬逢胜饯，时维九月，序属三秋，潦水尽而寒潭清，烟光凝而暮山紫，俨骖騑于上路，访风景于崇阿，临帝子之长洲，得仙人之旧馆，层峦耸翠，上出重霄，飞阁流丹，下临无地，鹤汀凫渚，穷岛屿之萦回，桂殿兰宫，即冈峦之体势，披绣闼，俯雕甍，山原旷其盈视，川泽纡其骇瞩，闾阎扑地，钟鸣鼎食之家，舸舰迷津，青雀黄龙之舳，云销雨霁，彩彻区明，落霞与孤鹜齐飞，秋水共长天一色，渔舟唱晚，响穷彭蠡之滨，雁阵惊寒，声断衡阳之浦，遥襟甫畅，逸兴遄飞，爽籁发而清风生，纤歌凝而白云遏，睢园绿竹，气凌彭泽之樽，邺水朱华，光照临川之笔，四美具，二难并，穷睇眄于中天，极娱游于暇日，天高地迥，觉宇宙之无穷，兴尽悲来，识盈虚之有数，望长安于日下，目吴会于云间，地势极而南溟深，天柱高而北辰远，关山难越，谁悲失路之人，萍水相逢，尽是他乡之客，怀帝阍而不见，奉宣室以何年，嗟乎，时运不齐，命途多舛，冯唐易老，李广难封，屈贾谊于长沙，非无圣主，窜梁鸿于海曲，岂乏明时，所赖君子见机，达人知命，老当益壮，宁移白首之心，穷且益坚，不坠青云之志，酌贪泉而觉爽，处涸辙以犹欢，北海虽赊，扶摇可接，东隅已逝，桑榆非晚，孟尝高洁，空余报国之情，阮籍猖狂，岂效穷途之哭，勃，三尺微命，一介书生，无路请缨，等终军之弱冠，有怀投笔，慕宗悫之长风，舍簪笏于百龄，奉晨昏于万里，非谢家之宝树，接孟氏之芳邻，他日趋庭，叨陪鲤对，今兹捧袂，喜托龙门，杨意不逢，抚凌云而自惜，钟期既遇，奏流水以何惭，呜乎，胜地不常，盛筵难再，兰亭已矣，梓泽丘墟，临别赠言，幸承恩于伟饯，登高作赋，是所望于群公，敢竭鄙怀，恭疏短引，一言均赋，四韵俱成，请洒潘江，各倾陆海云尔，滕王高阁临江渚，佩玉鸣鸾罢歌舞，画栋朝飞南浦云，珠帘暮卷西山雨，闲云潭影日悠悠，物换星移几度秋，阁中帝子今何在，槛外长江空自流
满庭芳夏日溧水无想山作,宋,周邦彦,风老莺雏，雨肥梅子，午阴嘉树清圆，地卑山近，衣润费炉烟，人静乌鸢自乐，小桥外，新绿溅溅，凭栏久，黄芦苦竹，拟泛九江船，年年，如社燕，飘流瀚海，来寄修椽，且莫思身外，长近尊前，憔悴江南倦客，不堪听，急管繁弦，歌筵畔，先安簟枕，容我醉时眠
满庭芳山抹微云,宋,秦观,山抹微云，天连衰草，画角声断谯门，暂停征棹，聊共引离尊，多少蓬莱旧事，空回首，烟霭纷纷，斜阳外，寒鸦万点，流水绕孤村，销魂，当此际，香囊暗解，罗带轻分，谩赢得，青楼薄幸名存，此去何时见也，襟袖上，空惹啼痕，伤情处，高城望断，灯火已黄昏
满江红,宋,岳飞,怒发冲冠，凭栏处，潇潇雨歇，抬望眼，仰天长啸，壮怀激烈，三十功名尘与土，八千里路云和月，莫等闲，白了少年头，空悲切，靖康耻，犹未雪，臣子恨，何时灭，驾长车，踏破贺兰山缺，壮志饥餐胡虏肉，笑谈渴饮匈奴血，待从头，收拾旧山河，朝天阙
满江红小住京华,清,秋瑾,小住京华，早又是，中秋佳节，为篱下，黄花开遍，秋容如拭，四面歌残终破楚，八年风味徒思浙，苦将侬，强派作娥眉，殊未屑，身不得，男儿列，心却比，男儿烈，算平生肝胆，因人常热，俗子胸襟谁识我
满江红送李御带珙,宋,吴潜,红玉阶前，问何事，翩然引去，湖海上，一汀鸥鹭，半帆烟雨，报国无门空自怨，济时有策从谁吐，过垂虹亭下系扁舟，鲈堪煮，拼一醉，留君住，歌一曲，送君路，遍江南江北，欲归何处，世事悠悠浑未了，年光冉冉今如许，试举头，一笑问青天，天无语
潇湘神斑竹枝,唐,刘禹锡,斑竹枝，斑竹枝，泪痕点点寄相思，楚客欲听瑶瑟怨，潇湘深夜月明时
灞上秋居,唐,马戴,灞原风雨定，晚见雁行频，落叶他乡树，寒灯独夜人，空园白露滴，孤壁野僧邻，寄卧郊扉久，何年致此身
点绛唇丁未冬过吴松作,宋,姜夔,燕雁无心，太湖西畔随云去，数峰清苦，商略黄昏雨，第四桥边，拟共天随住，今何许，凭阑怀古，残柳参差舞
点绛唇感兴,宋,王禹偁,雨恨云愁，江南依旧称佳丽，水村渔市，一缕孤烟细，天际征鸿，遥认行如缀，平生事，此时凝睇，谁会凭阑意
点绛唇绍兴乙卯登绝顶小亭,宋,叶梦得,缥缈危亭，笑谈独在千峰上，与谁同赏，万里横烟浪，老去情怀，犹作天涯想，空惆怅，少年豪放，莫学衰翁样
点绛唇蹴罢秋千,宋,李清照,蹴罢秋千，起来慵整纤纤手，露浓花瘦，薄汗轻衣透，见客入来，袜刬金钗溜，和羞走，倚门回首，却把青梅嗅
烈女操,唐,孟郊,梧桐相待老，鸳鸯会双死，贞女贵殉夫，舍生亦如此，波澜誓不起，妾心古井水
燕歌行,唐,高适,汉家烟尘在东北，汉将辞家破残贼，男儿本自重横行，天子非常赐颜色，摐金伐鼓下榆关，旌旆逶迤碣石间，校尉羽书飞瀚海，单于猎火照狼山，山川萧条极边土，胡骑凭陵杂风雨，战士军前半死生，美人帐下犹歌舞，大漠穷秋塞草腓，孤城落日斗兵稀，身当恩遇恒轻敌，力尽关山未解围，铁衣远戍辛勤久，玉箸应啼别离后，少妇城南欲断肠，征人蓟北空回首，边庭飘飖那可度，绝域苍茫更何有，杀气三时作阵云，寒声一夜传刁斗，相看白刃血纷纷，死节从来岂顾勋，君不见沙场征战苦，至今犹忆李将军
爱莲说,宋,周敦颐,水陆草木之花，可爱者甚蕃，晋陶渊明独爱菊，自李唐来，世人甚爱牡丹，予独爱莲之出淤泥而不染，濯清涟而不妖，中通外直，不蔓不枝，香远益清，亭亭净植，可远观而不可亵玩焉，予谓菊，花之隐逸者也，牡丹，花之富贵者也，莲，花之君子者也，噫，菊之爱，陶后鲜有闻，莲之爱，同予者何人，牡丹之爱，宜乎众矣
牧童,唐,吕岩,草铺横野六七里，笛弄晚风三四声，归来饱饭黄昏后，不脱蓑衣卧月明
独坐敬亭山,唐,李白,众鸟高飞尽，孤云独去闲，相看两不厌，只有敬亭山
玉台体,唐,权德舆,昨夜裙带解，今朝蟢子飞，铅华不可弃，莫是藁砧归
玉楼春戏林推,宋,刘克庄,年年跃马长安市，客舍似家家似寄，青钱换酒日无何，红烛呼卢宵不寐，易挑锦妇机中字，难得玉人心下事，男儿西北有神州，莫滴水西桥畔泪
玉楼春春思,宋,严仁,春风只在园西畔，荠菜花繁胡蝶乱，冰池晴绿照还空，香径落红吹已断，意长翻恨游丝短，尽日相思罗带缓，宝奁明月不欺人，明日归来君试看
玉楼春春景,宋,宋祁,东城渐觉风光好，縠皱波纹迎客棹，绿杨烟外晓寒轻，红杏枝头春意闹，浮生长恨欢娱少，肯爱千金轻一笑，为君持酒劝斜阳，且向花间留晚照
玉阶怨,唐,李白,玉阶生白露，夜久侵罗袜，却下水晶帘，玲珑望秋月
琴歌,唐,李颀,主人有酒欢今夕，请奏鸣琴广陵客，月照城头乌半飞，霜凄万树风入衣，铜炉华烛烛增辉，初弹渌水后楚妃，一声已动物皆静，四座无言星欲稀，清淮奉使千馀里，敢告云山从此始
琵琶行,唐,白居易,浔阳江头夜送客，枫叶荻花秋瑟瑟，主人下马客在船，举酒欲饮无管弦，醉不成欢惨将别，别时茫茫江浸月，忽闻水上琵琶声，主人忘归客不发，寻声暗问弹者谁，琵琶声停欲语迟，移船相近邀相见，添酒回灯重开宴，千呼万唤始出来，犹抱琵琶半遮面，转轴拨弦三两声，未成曲调先有情，弦弦掩抑声声思，似诉平生不得志，低眉信手续续弹，说尽心中无限事，轻拢慢捻抹复挑，初为霓裳后六幺，大弦嘈嘈如急雨，小弦切切如私语，嘈嘈切切错杂弹，大珠小珠落玉盘，间关莺语花底滑，幽咽泉流冰下难，冰泉冷涩弦凝绝，凝绝不通声暂歇，别有幽愁暗恨生，此时无声胜有声，银瓶乍破水浆迸，铁骑突出刀枪鸣，曲终收拨当心画，四弦一声如裂帛，东船西舫悄无言，唯见江心秋月白，沉吟放拨插弦中，整顿衣裳起敛容，自言本是京城女，家在虾蟆陵下住，十三学得琵琶成，名属教坊第一部，曲罢曾教善才服，妆成每被秋娘妒，五陵年少争缠头，一曲红绡不知数，钿头银篦击节碎，血色罗裙翻酒污，今年欢笑复明年，秋月春风等闲度，弟走从军阿姨死，暮去朝来颜色故，门前冷落鞍马稀，老大嫁作商人妇，商人重利轻别离，前月浮梁买茶去，去来江口守空船，绕船月明江水寒，夜深忽梦少年事，梦啼妆泪红阑干，我闻琵琶已叹息，又闻此语重唧唧，同是天涯沦落人，相逢何必曾相识，我从去年辞帝京，谪居卧病浔阳城，浔阳地僻无音乐，终岁不闻丝竹声，住近湓江地低湿，黄芦苦竹绕宅生，其间旦暮闻何物，杜鹃啼血猿哀鸣，春江花朝秋月夜，往往取酒还独倾，岂无山歌与村笛，呕哑嘲哳难为听，今夜闻君琵琶语，如听仙乐耳暂明，莫辞更坐弹一曲，为君翻作琵琶行，感我此言良久立，却坐促弦弦转急，凄凄不似向前声，满座重闻皆掩泣，座中泣下谁最多，江州司马青衫湿
瑞鹤仙郊原初过雨,宋,袁去华,郊原初过雨，见败叶零乱，风定犹舞，斜阳挂深树，映浓愁浅黛，遥山眉妩，来时旧路，尚岩花，娇黄半吐，到而今，唯有溪边流水，见人如故，无语，邮亭深静，下马还寻，旧曾题处，无聊倦旅，伤离恨，最愁苦，纵收香藏镜，他年重到，人面桃花在否，念沈沈，小阁幽窗，有时梦去
瑞龙吟大石春景,宋,周邦彦,章台路，还见褪粉梅梢，试花桃树，愔愔坊陌人家，定巢燕子，归来旧处，黯凝伫，因念个人痴小，乍窥门户，侵晨浅约宫黄，障风映袖，盈盈笑语，前度刘郎重到，访邻寻里，同时歌舞，唯有旧家秋娘，声价如故，吟笺赋笔，犹记燕台句，知谁伴，名园露饮，东城闲步，事与孤鸿去，探春尽是，伤离意绪，官柳低金缕，归骑晚，纤纤池塘飞雨，断肠院落，一帘风絮
瑶池,唐,李商隐,瑶池阿母绮窗开，黄竹歌声动地哀，八骏日行三万里，穆王何事不重来
瑶瑟怨,唐,温庭筠,冰簟银床梦不成，碧天如水夜云轻，雁声远过潇湘去，十二楼中月自明
生年不满百,汉,佚名,生年不满百，常怀千岁忧，昼短苦夜长，何不秉烛游，为乐当及时，何能待来兹，愚者爱惜费，但为後世嗤，仙人王子乔，难可与等期
生查子元夕,宋,欧阳修,去年元夜时，花市灯如昼，月上柳梢头，人约黄昏后，今年元夜时，月与灯依旧，不见去年人，泪湿春衫袖
生查子新月曲如眉,五代,牛希济,新月曲如眉，未有团圞意，红豆不堪看，满眼相思泪，终日劈桃穰，人在心儿里，两耳隔墙花，早晚成连理
画,唐,王维,远看山有色，近听水无声，春去花还在，人来鸟不惊
